0.0,0.28008437156677246
0.01,0.12668824195861816
0.02,0.12633419036865234
0.03,0.1265559196472168
0.04,0.12675976753234863
0.05,0.12674880027770996
0.06,0.12665510177612305
0.07,0.12580490112304688
0.08,0.1265408992767334
0.09,0.12643837928771973
0.1,0.12653374671936035
0.11,0.1273958683013916
0.12,0.13499212265014648
0.13,0.12629294395446777
0.14,0.12669086456298828
0.15,0.12673640251159668
0.16,0.12743353843688965
0.17,0.126007080078125
0.18,0.12731122970581055
0.19,0.12741398811340332
0.2,0.12752270698547363
0.21,0.12837672233581543
0.22,0.12729358673095703
0.23,0.12740826606750488
0.24,0.12734699249267578
0.25,0.12730693817138672
0.26,0.12737107276916504
0.27,0.12698864936828613
0.28,0.12756085395812988
0.29,0.12711000442504883
0.3,0.12805819511413574
0.31,0.12781500816345215
0.32,0.12700819969177246
0.33,0.1267530918121338
0.34,0.1267719268798828
0.35000000000000003,0.1269521713256836
0.36,0.12680411338806152
0.37,0.12687325477600098
0.38,0.12696599960327148
0.39,0.12680363655090332
0.4,0.12688350677490234
0.41000000000000003,0.1268308162689209
0.42,0.12705516815185547
0.43,0.12740755081176758
0.44,0.12689638137817383
0.45,0.12709403038024902
0.46,0.1268608570098877
0.47000000000000003,0.12688612937927246
0.48,0.1271836757659912
0.49,0.12734389305114746
0.5,0.12724995613098145
0.51,0.1271822452545166
0.52,0.12677693367004395
0.53,0.12723565101623535
0.54,0.12668085098266602
0.55,0.1269385814666748
0.56,0.12697124481201172
0.5700000000000001,0.12740254402160645
0.58,0.12688469886779785
0.59,0.12689208984375
0.6,0.12692523002624512
0.61,0.12678027153015137
0.62,0.12714433670043945
0.63,0.12702178955078125
0.64,0.12715530395507812
0.65,0.12698912620544434
0.66,0.12692904472351074
0.67,0.1268782615661621
0.68,0.12701010704040527
0.6900000000000001,0.1268935203552246
0.7000000000000001,0.12682580947875977
0.71,0.12681198120117188
0.72,0.1267540454864502
0.73,0.12680768966674805
0.74,0.1268923282623291
0.75,0.12714099884033203
0.76,0.1270284652709961
0.77,0.1266472339630127
0.78,0.12668371200561523
0.79,0.126694917678833
0.8,0.1266927719116211
0.81,0.12658333778381348
0.8200000000000001,0.12666749954223633
0.8300000000000001,0.12674331665039062
0.84,0.12682104110717773
0.85,0.12674736976623535
0.86,0.12697982788085938
0.87,0.12700414657592773
0.88,0.12690114974975586
0.89,0.12702465057373047
0.9,0.12697625160217285
0.91,0.12690091133117676
0.92,0.1268296241760254
0.93,0.1267681121826172
0.9400000000000001,0.12683963775634766
0.9500000000000001,0.12676596641540527
0.96,0.1267564296722412
0.97,0.12701177597045898
0.98,0.1269829273223877
0.99,0.12747430801391602
1.0,0.1288008689880371
